event_id,ts,customer_id,event_type,src_country,device_id,bytes_out,key_exchange,success
evt_001128,2026-06-17T09:03:09.708758+05:30,sys_012,tls_session,IN,dev_sys_012,41401,RSA-2048,True
evt_001129,2026-06-17T09:33:37.997232+05:30,cust_0251,tls_session,IN,dev_4794642D,5119,ECDHE-P256,True
evt_001130,2026-06-17T09:35:06.184564+05:30,cust_0210,tls_session,IN,dev_7BE96953,13504,RSA-2048,True
evt_001131,2026-06-17T09:38:55.005151+05:30,cust_0360,login,IN,dev_BBE3D2FD,146,ECDHE-P256,True
evt_001132,2026-06-17T09:39:36.159204+05:30,cust_0186,login,CN,dev_E98BE0C5,289,RSA-2048,True
evt_001133,2026-06-17T09:45:00.383956+05:30,sys_014,tls_session,IN,dev_sys_014,84687,RSA-2048,True
evt_001134,2026-06-17T09:49:50.743486+05:30,cust_0238,vpn,IN,dev_720F95E0,301,TLS1.0-RSA,True
evt_001135,2026-06-17T09:55:21.046036+05:30,cust_0368,login,IN,dev_3D842A45,408,ECDH-P384,True
evt_001136,2026-06-17T09:56:24.782759+05:30,cust_0433,login,IN,dev_78436501,649,RSA-2048,True
evt_001137,2026-06-17T10:00:06.305778+05:30,cust_0329,login,IN,dev_D4F0CD29,426,RSA-2048,True
evt_001138,2026-06-17T10:02:09.143899+05:30,cust_0495,file_transfer,IN,dev_FFB6CE6E,15048,ECDH-P384,True
evt_001139,2026-06-17T10:02:15.140291+05:30,cust_0271,vpn,IN,dev_987E7BE2,695,ECDHE-P256,True
evt_001140,2026-06-17T10:08:03.290274+05:30,cust_0121,tls_session,IN,dev_7AB0B46F,6178,ECDHE-P256,True
evt_001141,2026-06-17T10:09:05.001034+05:30,cust_0299,tls_session,IN,dev_A8E87AA6,3440,ECDHE-P256,True
evt_001142,2026-06-17T10:11:24.231222+05:30,cust_0151,vpn,IN,dev_59841961,349,RSA-2048,True
evt_001143,2026-06-17T10:11:35.696718+05:30,cust_0184,login,IN,dev_6B1637DA,343,ECDHE-P256,False
evt_001144,2026-06-17T10:17:44.218342+05:30,cust_0220,tls_session,GB,dev_1A0FEFAD,4834,RSA-2048,True
evt_001145,2026-06-17T10:19:45.483460+05:30,cust_0232,file_transfer,IN,dev_200529DF,1572,ECDHE-P256,True
evt_001146,2026-06-17T10:28:29.974825+05:30,cust_0247,login,IN,dev_9F199FE7,155,ECDHE-P256,True
evt_001147,2026-06-17T10:31:08.844729+05:30,cust_0243,tls_session,US,dev_E5930CF4,14087,ECDH-P384,True
evt_001148,2026-06-17T10:31:14.872277+05:30,cust_0095,vpn,IN,dev_CA9F7AC8,453,ECDHE-P256,True
evt_001149,2026-06-17T10:40:49.871230+05:30,cust_0233,file_transfer,IN,dev_7633B7E6,6721,ECDH-P384,True
evt_001150,2026-06-17T10:50:04.367805+05:30,cust_0297,login,IN,dev_7FC381AE,314,ECDH-P384,True
evt_001151,2026-06-17T10:50:48.106421+05:30,cust_0171,tls_session,IN,dev_CA25FAB6,12917,TLS1.0-RSA,True
evt_001152,2026-06-17T11:00:01.887166+05:30,cust_0459,tls_session,IN,dev_A4CA9DC2,27667,RSA-2048,True
evt_001153,2026-06-17T11:00:51.612306+05:30,cust_0048,login,IN,dev_8EDFED86,589,ECDH-P384,True
evt_001154,2026-06-17T11:07:58.970460+05:30,cust_0407,tls_session,IN,dev_4D69929E,4485,ECDH-P384,True
evt_001155,2026-06-17T11:13:58.204062+05:30,sys_019,tls_session,IN,dev_sys_019,44868,RSA-2048,True
evt_001156,2026-06-17T11:43:11.536124+05:30,cust_0347,tls_session,IN,dev_A2BA8478,16250,ECDHE-P256,True
evt_001157,2026-06-17T11:47:46.046880+05:30,cust_0146,tls_session,IN,dev_17CC72EE,32718,RSA-2048,True
evt_001158,2026-06-17T11:52:53.438160+05:30,cust_0478,login,IN,dev_F90D3E6E,214,ECDHE-P256,True
evt_001159,2026-06-17T11:56:45.864341+05:30,cust_0390,login,IN,dev_62B9EFDC,375,ECDHE-P256,True
evt_001160,2026-06-17T12:09:29.332561+05:30,cust_0144,tls_session,US,dev_3DFE5CB0,32612,ECDHE-P256,True
evt_001161,2026-06-17T12:18:51.744868+05:30,cust_0267,file_transfer,CN,dev_182FFDAD,7512,ECDH-P384,True
evt_001162,2026-06-17T12:23:23.414077+05:30,cust_0428,tls_session,IN,dev_6AB6C14C,24318,ECDHE-P256,True
evt_001163,2026-06-17T12:27:46.737893+05:30,cust_0491,login,IN,dev_5545B350,671,RSA-2048,True
evt_001164,2026-06-17T12:29:09.363498+05:30,cust_0304,tls_session,IN,dev_2E3E3211,7600,ECDHE-P256,True
evt_001165,2026-06-17T12:36:05.300718+05:30,cust_0286,vpn,IN,dev_36B59EF3,379,RSA-1024,True
evt_001166,2026-06-17T12:39:16.102822+05:30,cust_0301,file_transfer,IN,dev_B62977FB,27935,ECDHE-P256,True
evt_001167,2026-06-17T12:44:11.539276+05:30,cust_0315,tls_session,IN,dev_A6DD6EE0,5894,TLS1.0-RSA,True
evt_001168,2026-06-17T12:49:02.510101+05:30,cust_0085,tls_session,IN,dev_1266F6A9,7599,RSA-2048,True
evt_001169,2026-06-17T13:16:49.200934+05:30,cust_0187,login,IN,dev_0B7A2C6F,567,ECDH-P384,True
evt_001170,2026-06-17T13:17:11.905045+05:30,cust_0261,login,IN,dev_BD6F2698,1144,ECDHE-P256,True
evt_001171,2026-06-17T13:28:35.400196+05:30,cust_0198,tls_session,IN,dev_4D9AE464,4392,TLS1.0-RSA,True
evt_001172,2026-06-17T13:37:57.961385+05:30,cust_0318,tls_session,IN,dev_34DF2C64,1741,RSA-2048,True
evt_001173,2026-06-17T13:41:02.049049+05:30,cust_0385,tls_session,IN,dev_9D70D100,2133,ML-KEM-768,True
evt_001174,2026-06-17T13:41:19.874996+05:30,cust_0154,tls_session,IN,dev_F03BE771,25179,TLS1.0-RSA,True
evt_001175,2026-06-17T13:43:26.741644+05:30,cust_0062,tls_session,IN,dev_2D59A32A,5103,RSA-2048,True
evt_001176,2026-06-17T13:44:37.445874+05:30,cust_0110,login,DE,dev_11C9DDC2,361,ML-KEM-768,True
evt_001177,2026-06-17T13:52:28.362295+05:30,cust_0443,login,IN,dev_F724CF71,392,RSA-2048,True
evt_001178,2026-06-17T13:56:43.188981+05:30,cust_0134,tls_session,RU,dev_67768D00,3179,RSA-2048,True
evt_001179,2026-06-17T13:57:04.693047+05:30,cust_0207,login,IN,dev_4FFF5796,420,ECDHE-P256,False
evt_001180,2026-06-17T13:57:25.630866+05:30,cust_0228,tls_session,IN,dev_9C12BA2E,3176,RSA-2048,True
evt_001181,2026-06-17T14:01:10.250968+05:30,cust_0009,vpn,IN,dev_D58E72E3,459,ECDH-P384,True
evt_001182,2026-06-17T14:09:10.734632+05:30,cust_0298,file_transfer,IN,dev_4B57DE10,11118,ECDH-P384,True
evt_001183,2026-06-17T14:15:44.948760+05:30,sys_008,vpn,IN,dev_sys_008,51684,ECDHE-P256,True
evt_001184,2026-06-17T14:17:52.017396+05:30,cust_0180,file_transfer,IN,dev_49004B9F,15984,ECDHE-P256,True
evt_001185,2026-06-17T14:18:06.874911+05:30,cust_0076,tls_session,GB,dev_1CF59109,1224,ML-KEM-768,True
evt_001186,2026-06-17T14:23:19.275353+05:30,cust_0298,tls_session,IN,dev_4B57DE10,10479,ECDHE-P256,True
evt_001187,2026-06-17T14:49:15.584646+05:30,cust_0073,vpn,IN,dev_471360EA,574,ECDHE-P256,True
evt_001188,2026-06-17T14:51:14.297016+05:30,cust_0331,login,IN,dev_032CC26D,184,RSA-2048,True
evt_001189,2026-06-17T14:51:32.154518+05:30,cust_0013,tls_session,RU,dev_ED03241B,3566,ECDH-P384,True
evt_001190,2026-06-17T14:52:44.213984+05:30,cust_0157,login,IN,dev_74C949B0,403,RSA-1024,True
evt_001191,2026-06-17T14:56:55.760078+05:30,cust_0368,tls_session,IN,dev_CBAFDFDA,88289,RSA-2048,True
evt_001192,2026-06-17T14:58:27.884110+05:30,cust_0073,tls_session,IN,dev_D4D6DF14,1762,ECDH-P384,True
evt_001193,2026-06-17T15:05:42.561092+05:30,sys_024,tls_session,IN,dev_sys_024,64394,ECDHE-P256,True
evt_001194,2026-06-17T15:11:50.817704+05:30,cust_0190,tls_session,AE,dev_BDDA76C8,1278,ECDHE-P256,True
evt_001195,2026-06-17T15:16:45.087030+05:30,sys_021,file_transfer,IN,dev_sys_021,53154,ECDHE-P256,True
evt_001196,2026-06-17T15:17:32.749750+05:30,cust_0285,tls_session,IN,dev_8AB18431,26762,TLS1.0-RSA,True
evt_001197,2026-06-17T15:21:05.038020+05:30,cust_0497,tls_session,IN,dev_CDFEA490,6333,ECDH-P384,True
evt_001198,2026-06-17T15:23:39.725879+05:30,cust_0075,file_transfer,IN,dev_88437717,4119,ECDHE-P256,True
evt_001199,2026-06-17T15:25:48.522421+05:30,cust_0326,login,IN,dev_D7214BF9,470,RSA-2048,True
evt_001200,2026-06-17T15:26:17.083270+05:30,cust_0162,tls_session,IN,dev_B28C7CBB,4524,RSA-2048,True
evt_001201,2026-06-17T15:27:35.368693+05:30,cust_0060,tls_session,IN,dev_2B73A41B,4617,ECDH-P384,True
evt_001202,2026-06-17T15:35:52.727565+05:30,sys_008,tls_session,IN,dev_sys_008,37150,ECDHE-P256,True
evt_001203,2026-06-17T15:53:43.149026+05:30,cust_0047,tls_session,IN,dev_D080589A,3463,ECDH-P384,True
evt_001204,2026-06-17T15:59:23.834946+05:30,cust_0140,login,IN,dev_AD4AFB65,1043,RSA-2048,False
evt_001205,2026-06-17T16:13:59.085005+05:30,cust_0378,tls_session,IN,dev_439C5C27,9403,RSA-2048,True
evt_001206,2026-06-17T16:18:59.513490+05:30,cust_0068,login,IN,dev_9F7C9E21,989,RSA-1024,True
evt_001207,2026-06-17T16:22:27.785303+05:30,cust_0340,tls_session,IN,dev_C1A46715,5860,ECDHE-P256,True
evt_001208,2026-06-17T16:23:19.284313+05:30,cust_0424,login,IN,dev_8039A85E,410,RSA-2048,True
evt_001209,2026-06-17T16:28:15.583915+05:30,cust_0342,file_transfer,IN,dev_3BF513AD,9277,ECDHE-P256,True
evt_001210,2026-06-17T16:44:48.039458+05:30,cust_0441,tls_session,IN,dev_098E638F,3704,ECDH-P384,True
evt_001211,2026-06-17T16:47:26.760467+05:30,cust_0368,vpn,IN,dev_CBAFDFDA,579,RSA-2048,True
evt_001212,2026-06-17T16:50:15.546877+05:30,cust_0209,login,IN,dev_39A18D2F,996,ECDH-P384,True
evt_001213,2026-06-17T16:54:47.138440+05:30,cust_0482,file_transfer,IN,dev_A66E8327,16723,RSA-2048,True
evt_001214,2026-06-17T17:00:59.546073+05:30,cust_0188,login,IN,dev_206F2E1B,294,ECDHE-P256,True
evt_001215,2026-06-17T17:04:40.213587+05:30,cust_0308,vpn,IN,dev_0B02B034,564,ECDH-P384,True
evt_001216,2026-06-17T17:04:50.986043+05:30,cust_0012,tls_session,IN,dev_6A68F812,1623,ECDHE-P256,True
evt_001217,2026-06-17T17:06:51.990841+05:30,cust_0050,login,IN,dev_0E2ADCD9,325,ECDHE-P256,True
evt_001218,2026-06-17T17:11:28.776947+05:30,sys_028,file_transfer,IN,dev_sys_028,70848,RSA-2048,True
evt_001219,2026-06-17T17:19:43.207624+05:30,cust_0493,login,IN,dev_723C9377,367,ECDH-P384,True
evt_001220,2026-06-17T17:21:43.806007+05:30,cust_0348,login,DE,dev_9F3B9831,518,ECDHE-P256,True
evt_001221,2026-06-17T17:28:58.057354+05:30,cust_0047,login,SG,dev_D080589A,262,RSA-2048,True
evt_001222,2026-06-17T17:30:11.203041+05:30,sys_011,file_transfer,IN,dev_sys_011,47181,RSA-2048,True
evt_001223,2026-06-17T17:34:27.922829+05:30,cust_0489,login,IN,dev_C3253563,252,ECDHE-P256,True
evt_001224,2026-06-17T17:47:33.222876+05:30,cust_0091,login,IN,dev_D72ACA08,207,ECDH-P384,True
evt_001225,2026-06-17T18:01:22.121287+05:30,sys_040,vpn,IN,dev_sys_040,61769,ECDHE-P256,True
evt_001226,2026-06-17T18:18:48.545828+05:30,sys_030,file_transfer,IN,dev_sys_030,78966,ECDHE-P256,True
evt_001227,2026-06-17T18:30:18.861278+05:30,sys_024,vpn,IN,dev_sys_024,53967,ML-KEM-768,True
evt_001228,2026-06-17T18:31:04.813552+05:30,cust_0153,tls_session,IN,dev_14A19FB2,4466,ECDHE-P256,True
evt_001229,2026-06-17T18:31:23.703811+05:30,cust_0217,login,IN,dev_99DB20C4,746,ECDHE-P256,True
evt_001230,2026-06-17T18:36:16.725844+05:30,cust_0358,login,IN,dev_101A69F8,402,ECDHE-P256,True
evt_001231,2026-06-17T18:48:22.872378+05:30,cust_0352,login,CN,dev_0B5CB03D,182,TLS1.0-RSA,True
evt_001232,2026-06-17T18:58:17.542419+05:30,cust_0398,login,IN,dev_CE6C628D,339,ECDHE-P256,True
evt_001233,2026-06-17T19:06:37.496239+05:30,cust_0311,tls_session,IN,dev_5ABFFF8C,60795,ECDHE-P256,True
evt_001234,2026-06-17T19:07:38.943932+05:30,cust_0080,tls_session,IN,dev_1E4DE1E9,15478,ECDHE-P256,True
evt_001235,2026-06-17T19:07:42.470964+05:30,cust_0354,vpn,IN,dev_BD0B6369,517,RSA-2048,True
evt_001236,2026-06-17T19:12:53.756486+05:30,cust_0392,vpn,IN,dev_0A6EA72C,240,ECDHE-P256,True
evt_001237,2026-06-17T19:17:12.568825+05:30,cust_0378,tls_session,IN,dev_253CD6CA,103674,ECDH-P384,True
evt_001238,2026-06-17T19:19:08.670766+05:30,cust_0452,tls_session,IN,dev_5E186D50,1412,ECDH-P384,True
evt_001239,2026-06-17T19:22:54.663980+05:30,cust_0199,login,IN,dev_D9E84634,205,RSA-2048,True
evt_001240,2026-06-17T19:30:02.317634+05:30,cust_0192,login,CN,dev_370C191A,535,RSA-1024,True
evt_001241,2026-06-17T19:43:49.054803+05:30,sys_017,tls_session,IN,dev_sys_017,15263,ECDH-P384,True
evt_001242,2026-06-17T19:46:53.412669+05:30,sys_038,file_transfer,IN,dev_sys_038,31223,ECDH-P384,True
evt_001243,2026-06-17T19:52:06.578569+05:30,cust_0060,login,IN,dev_CF1CB80B,574,ECDHE-P256,True
evt_001244,2026-06-17T20:04:08.112829+05:30,cust_0203,vpn,IN,dev_8A5323EB,558,ML-KEM-768,True
evt_001245,2026-06-17T20:04:15.998947+05:30,cust_0136,login,IN,dev_7FB95593,665,TLS1.0-RSA,True
evt_001246,2026-06-17T20:07:52.146505+05:30,cust_0303,login,IN,dev_EA0C6A20,362,ECDH-P384,True
evt_001247,2026-06-17T20:09:39.909500+05:30,cust_0080,file_transfer,IN,dev_0C80621D,7796,RSA-2048,True
evt_001248,2026-06-17T20:15:35.681061+05:30,cust_0149,login,IN,dev_CA9E44D9,485,ECDHE-P256,True
evt_001249,2026-06-17T20:15:47.221293+05:30,cust_0253,login,IN,dev_6FB5E35B,187,TLS1.0-RSA,False
evt_001250,2026-06-17T20:31:00.488524+05:30,cust_0270,vpn,IN,dev_689FC4D6,467,ECDH-P384,True
evt_001251,2026-06-17T20:31:16.041806+05:30,cust_0427,tls_session,IN,dev_05B19403,7811,ECDHE-P256,True
evt_001252,2026-06-17T20:35:35.181513+05:30,sys_022,tls_session,IN,dev_sys_022,34213,ECDH-P384,True
evt_001253,2026-06-17T20:40:35.041115+05:30,cust_0390,login,IN,dev_68568C39,405,ECDH-P384,True
evt_001254,2026-06-17T20:50:00.932905+05:30,cust_0324,file_transfer,IN,dev_0CA0C6E7,6521,ECDH-P384,True
evt_001255,2026-06-17T20:59:44.128503+05:30,cust_0031,login,IN,dev_FBDAA35A,1030,ECDHE-P256,True
evt_001256,2026-06-17T21:00:18.824509+05:30,cust_0305,file_transfer,IN,dev_D23119CC,6890,ECDH-P384,True
evt_001257,2026-06-17T21:04:12.000122+05:30,cust_0095,tls_session,IN,dev_D49A6FA5,14313,RSA-1024,True
evt_001258,2026-06-17T21:05:22.632252+05:30,cust_0495,file_transfer,IN,dev_8E38AA58,30278,ML-KEM-768,True
evt_001259,2026-06-17T21:14:47.470147+05:30,cust_0114,vpn,IN,dev_2E99A2E0,334,ECDH-P384,True
evt_001260,2026-06-17T21:16:32.638067+05:30,sys_016,tls_session,IN,dev_sys_016,52449,ECDHE-P256,True
evt_001261,2026-06-17T21:17:34.995312+05:30,cust_0052,vpn,IN,dev_425FEEAA,143,TLS1.0-RSA,True
evt_001262,2026-06-17T21:25:39.867583+05:30,cust_0383,tls_session,IN,dev_DB55DC9D,12675,ECDH-P384,True
evt_001263,2026-06-17T21:33:33.777997+05:30,cust_0492,login,IN,dev_0A0F14D1,572,RSA-2048,True
evt_001264,2026-06-17T21:38:58.263831+05:30,cust_0001,login,IN,dev_D1026706,455,ML-KEM-768,True
evt_001265,2026-06-17T21:39:45.133430+05:30,sys_032,tls_session,IN,dev_sys_032,33920,ECDH-P384,True
evt_001266,2026-06-17T21:45:20.013055+05:30,cust_0300,vpn,IN,dev_3BCBC503,394,ECDHE-P256,True
evt_001267,2026-06-17T21:46:36.304369+05:30,sys_040,file_transfer,IN,dev_sys_040,61341,ECDH-P384,True
evt_001268,2026-06-17T21:48:40.052244+05:30,cust_0322,tls_session,IN,dev_C9E101C6,21116,RSA-2048,True
evt_001269,2026-06-17T21:54:39.979953+05:30,cust_0010,tls_session,IN,dev_E9DF4696,8606,ECDH-P384,True
evt_001270,2026-06-17T22:01:36.925288+05:30,sys_035,vpn,IN,dev_sys_035,35760,ECDH-P384,True
evt_001271,2026-06-17T22:04:31.518155+05:30,cust_0079,tls_session,IN,dev_C939B774,1527,ECDHE-P256,True
evt_001272,2026-06-17T22:18:48.575005+05:30,cust_0112,file_transfer,IN,dev_82FEB1F5,15885,RSA-2048,True
evt_001273,2026-06-17T22:25:35.243073+05:30,cust_0119,login,IN,dev_A31E15DC,321,ECDH-P384,True
evt_001274,2026-06-17T22:31:53.897251+05:30,cust_0496,file_transfer,IN,dev_C64706B4,2869,ECDH-P384,True
evt_001275,2026-06-17T22:36:24.305323+05:30,cust_0374,file_transfer,IN,dev_B43AD340,10554,ECDH-P384,True
evt_001276,2026-06-17T22:49:54.943279+05:30,cust_0009,vpn,IN,dev_D58E72E3,270,ML-KEM-768,True
evt_001277,2026-06-17T22:54:08.953594+05:30,cust_0266,file_transfer,IN,dev_37EC0C89,6125,ECDHE-P256,True
evt_001278,2026-06-17T23:15:59.842276+05:30,cust_0324,login,IN,dev_D3763BA5,188,ECDH-P384,True
evt_001279,2026-06-17T23:18:09.518754+05:30,sys_029,file_transfer,IN,dev_sys_029,49610,ML-KEM-768,True
evt_001280,2026-06-17T23:28:48.019066+05:30,cust_0466,login,IN,dev_0D60D488,281,RSA-2048,True
evt_001281,2026-06-17T23:33:10.674465+05:30,cust_0368,vpn,IN,dev_44A4CEF2,316,ECDHE-P256,True
evt_001282,2026-06-17T23:39:37.971480+05:30,sys_029,file_transfer,IN,dev_sys_029,57261,ECDHE-P256,True
evt_001283,2026-06-17T23:47:51.309392+05:30,cust_0478,tls_session,IN,dev_F3E2F636,11497,ECDHE-P256,True
evt_001284,2026-06-17T23:50:47.189900+05:30,sys_006,tls_session,IN,dev_sys_006,44180,RSA-2048,True
evt_001285,2026-06-17T23:59:04.016187+05:30,cust_0158,tls_session,IN,dev_836FAB47,2188,ECDHE-P256,True
evt_001286,2026-06-18T00:02:54.319091+05:30,cust_0188,login,IN,dev_DB181292,335,ECDH-P384,True
evt_001287,2026-06-18T00:05:08.790527+05:30,cust_0395,file_transfer,IN,dev_D7526B01,8262,TLS1.0-RSA,True
evt_001288,2026-06-18T00:09:15.569763+05:30,cust_0045,file_transfer,IN,dev_336DE7DA,2956,RSA-2048,True
evt_001289,2026-06-18T00:23:55.046091+05:30,cust_0372,login,IN,dev_CDE897D5,600,RSA-2048,True
evt_001290,2026-06-18T00:26:15.355873+05:30,cust_0286,login,IN,dev_36B59EF3,459,RSA-2048,True
evt_001291,2026-06-18T00:29:30.910781+05:30,cust_0489,file_transfer,IN,dev_FBAD662B,2110,ECDHE-P256,True
evt_001292,2026-06-18T00:33:06.739133+05:30,cust_0123,tls_session,IN,dev_99450C15,25556,RSA-2048,True
evt_001293,2026-06-18T00:39:44.539288+05:30,cust_0470,tls_session,IN,dev_55C90AE5,19216,ECDHE-P256,True
evt_001294,2026-06-18T00:45:33.650531+05:30,cust_0064,tls_session,SG,dev_305FC388,7826,RSA-1024,True
evt_001295,2026-06-18T00:46:33.587475+05:30,cust_0487,login,IN,dev_014B2AA7,396,RSA-2048,True
evt_001296,2026-06-18T00:48:28.459609+05:30,cust_0010,tls_session,IN,dev_25227C37,7891,RSA-2048,True
evt_001297,2026-06-18T01:02:47.742548+05:30,sys_027,tls_session,IN,dev_sys_027,41534,RSA-2048,True
evt_001298,2026-06-18T01:05:02.220496+05:30,cust_0318,login,IN,dev_34DF2C64,293,RSA-2048,True
evt_001299,2026-06-18T01:06:55.452312+05:30,cust_0500,vpn,IN,dev_3ED5F973,163,ECDH-P384,True
evt_001300,2026-06-18T01:15:13.680716+05:30,sys_014,tls_session,IN,dev_sys_014,74989,ECDHE-P256,True
evt_001301,2026-06-18T01:17:10.144353+05:30,cust_0127,login,US,dev_F41B0D29,514,RSA-2048,True
evt_001302,2026-06-18T01:17:16.976879+05:30,cust_0199,vpn,NG,dev_5087770B,133,TLS1.0-RSA,True
evt_001303,2026-06-18T01:19:12.371612+05:30,cust_0373,login,IN,dev_26096617,346,ECDHE-P256,True
evt_001304,2026-06-18T01:19:44.985742+05:30,cust_0204,login,IN,dev_E9534608,231,ECDHE-P256,True
evt_001305,2026-06-18T01:20:34.823449+05:30,cust_0138,login,IN,dev_E4A52FA5,589,ECDHE-P256,True
evt_001306,2026-06-18T01:25:12.612268+05:30,cust_0062,file_transfer,IN,dev_A5FFB82D,5247,RSA-2048,True
evt_001307,2026-06-18T01:43:19.860094+05:30,cust_0398,tls_session,IN,dev_CE6C628D,19715,ECDHE-P256,True
evt_001308,2026-06-18T01:44:12.392554+05:30,cust_0085,vpn,IN,dev_0663F76C,912,ML-KEM-768,True
evt_001309,2026-06-18T01:47:41.620117+05:30,cust_0338,login,IN,dev_2A63B4AC,567,ECDH-P384,True
evt_001310,2026-06-18T01:51:59.590448+05:30,sys_015,vpn,IN,dev_sys_015,61493,ECDH-P384,True
evt_001311,2026-06-18T02:02:27.523675+05:30,cust_0038,tls_session,IN,dev_F37CB990,6154,ECDHE-P256,True
evt_001312,2026-06-18T02:03:33.138848+05:30,cust_0334,file_transfer,IN,dev_2C382A07,3082,RSA-1024,True
evt_001313,2026-06-18T02:07:26.228884+05:30,sys_009,vpn,IN,dev_sys_009,58059,RSA-2048,True
evt_001314,2026-06-18T02:23:16.618385+05:30,cust_0015,tls_session,IN,dev_85813DBA,2776,TLS1.0-RSA,True
evt_001315,2026-06-18T02:29:17.514864+05:30,cust_0106,login,IN,dev_35EE0D64,370,ECDHE-P256,True
evt_001316,2026-06-18T02:46:06.820316+05:30,cust_0056,tls_session,IN,dev_9E779F6B,11023,ML-KEM-768,True
evt_001317,2026-06-18T02:53:45.893392+05:30,cust_0090,vpn,IN,dev_2FDA3176,390,RSA-2048,True
evt_001318,2026-06-18T02:55:18.490961+05:30,cust_0159,file_transfer,IN,dev_EEB9F352,9738,ECDHE-P256,True
evt_001319,2026-06-18T02:55:29.945358+05:30,cust_0317,tls_session,IN,dev_1B05ADC5,2922,TLS1.0-RSA,True
evt_001320,2026-06-18T03:00:00+05:30,cust_0002,login,IN,dev_S2_ATTACKER,1800,ECDHE-P256,False
evt_001321,2026-06-18T03:00:30+05:30,cust_0002,login,IN,dev_S2_ATTACKER,1800,ECDHE-P256,False
evt_001322,2026-06-18T03:01:00+05:30,cust_0002,login,IN,dev_S2_ATTACKER,1800,ECDHE-P256,False
evt_001323,2026-06-18T03:01:30+05:30,cust_0002,login,IN,dev_S2_ATTACKER,1800,ECDHE-P256,False
evt_001324,2026-06-18T03:02:00+05:30,cust_0002,login,IN,dev_S2_ATTACKER,1800,ECDHE-P256,False
evt_001325,2026-06-18T03:02:30+05:30,cust_0002,login,IN,dev_S2_ATTACKER,1800,ECDHE-P256,False
evt_001326,2026-06-18T03:03:00+05:30,cust_0002,login,IN,dev_S2_ATTACKER,1800,ECDHE-P256,False
evt_001327,2026-06-18T03:03:30+05:30,cust_0002,login,IN,dev_S2_ATTACKER,1800,ECDHE-P256,False
evt_001328,2026-06-18T03:04:00+05:30,cust_0002,login,IN,dev_S2_ATTACKER,1800,ECDHE-P256,False
evt_001329,2026-06-18T03:04:30+05:30,cust_0002,login,IN,dev_S2_ATTACKER,1800,ECDHE-P256,False
evt_001330,2026-06-18T03:05:00+05:30,cust_0002,login,IN,dev_S2_ATTACKER,1800,ECDHE-P256,False
evt_001331,2026-06-18T03:05:30+05:30,cust_0002,login,IN,dev_S2_ATTACKER,1800,ECDHE-P256,False
evt_001332,2026-06-18T03:06:00+05:30,cust_0002,login,IN,dev_S2_ATTACKER,1800,ECDHE-P256,False
evt_001333,2026-06-18T03:06:30+05:30,cust_0002,login,IN,dev_S2_ATTACKER,1800,ECDHE-P256,False
evt_001334,2026-06-18T03:07:00+05:30,cust_0002,login,IN,dev_S2_ATTACKER,1800,ECDHE-P256,False
evt_001335,2026-06-18T03:07:30+05:30,cust_0002,login,IN,dev_S2_ATTACKER,1800,ECDHE-P256,False
evt_001336,2026-06-18T03:08:00+05:30,cust_0002,login,IN,dev_S2_ATTACKER,1800,ECDHE-P256,False
evt_001337,2026-06-18T03:08:30+05:30,cust_0002,login,IN,dev_S2_ATTACKER,1800,ECDHE-P256,False
evt_001338,2026-06-18T03:09:00+05:30,cust_0002,login,IN,dev_S2_ATTACKER,1800,ECDHE-P256,False
evt_001339,2026-06-18T03:09:30+05:30,cust_0002,login,IN,dev_S2_ATTACKER,1800,ECDHE-P256,False
evt_001340,2026-06-18T03:10:00+05:30,cust_0002,login,IN,dev_S2_ATTACKER,1800,ECDHE-P256,False
evt_001341,2026-06-18T03:10:30+05:30,cust_0002,login,IN,dev_S2_ATTACKER,1800,ECDHE-P256,True
evt_001342,2026-06-18T03:15:52.812930+05:30,cust_0092,vpn,IN,dev_2972284C,797,TLS1.0-RSA,True
evt_001343,2026-06-18T03:24:14.396163+05:30,sys_020,file_transfer,IN,dev_sys_020,23987,ECDHE-P256,True
evt_001344,2026-06-18T03:24:20.655372+05:30,sys_033,file_transfer,IN,dev_sys_033,33366,RSA-1024,True
evt_001345,2026-06-18T03:25:01.818073+05:30,sys_036,tls_session,IN,dev_sys_036,56349,ECDH-P384,True
evt_001346,2026-06-18T03:39:01.629130+05:30,cust_0094,login,IN,dev_25D8D9F2,386,ECDH-P384,True
evt_001347,2026-06-18T03:40:35.815461+05:30,cust_0099,file_transfer,IN,dev_DE7C55DC,1291,ML-KEM-768,True
evt_001348,2026-06-18T03:52:53.374633+05:30,cust_0201,tls_session,IN,dev_FAE7DC1C,21500,ECDHE-P256,True
evt_001349,2026-06-18T04:07:17.164134+05:30,cust_0431,tls_session,IN,dev_CDB4C793,10496,ECDH-P384,True
evt_001350,2026-06-18T04:09:11.879019+05:30,cust_0336,tls_session,DE,dev_D60A0B1A,5304,ECDHE-P256,True
evt_001351,2026-06-18T04:25:52.384931+05:30,sys_023,file_transfer,IN,dev_sys_023,25483,ECDH-P384,True
evt_001352,2026-06-18T04:28:21.297514+05:30,cust_0051,tls_session,IN,dev_D37DC2C9,6432,RSA-2048,True
evt_001353,2026-06-18T04:34:59.426315+05:30,sys_040,file_transfer,IN,dev_sys_040,63895,ECDHE-P256,True
evt_001354,2026-06-18T04:35:43.025720+05:30,cust_0415,file_transfer,IN,dev_8FE9765D,3235,RSA-2048,True
